Volatility 3 Framework 2.26.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
2156	msedge.exe	0x7ffbaa8a0000	0x30000	IMM32.DLL	C:\Windows\System32\IMM32.DLL	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba8090000	0xf3000	dxgi.dll	C:\Windows\SYSTEM32\dxgi.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba29a0000	0x3b000	dxcore.dll	C:\Windows\SYSTEM32\dxcore.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba9ac0000	0x4e000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba7200000	0x9e000	uxtheme.dll	C:\Windows\system32\uxtheme.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba9670000	0x2e000	USERENV.dll	C:\Windows\SYSTEM32\USERENV.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba84d0000	0x30000	profext.dll	C:\Windows\SYSTEM32\profext.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba9700000	0x25000	profapi.dll	C:\Windows\SYSTEM32\profapi.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffba88f0000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2025-09-28 14:40:11.000000 UTC	Disabled
2156	msedge.exe	0x7ffbaa150000	0x745000	shell32.dll	C:\Windows\System32\shell32.dll	2025-09-28 14:40:11.000000 UTC	Disabled
5916	svchost.exe	0x7ff6cd740000	0x10000	svchost.exe	C:\Windows\System32\svchost.exe	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbaba10000	0x9c000	sechost.dll	C:\Windows\System32\sechost.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbab590000	0x126000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbabab0000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9ce0000	0x82000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbabeb0000	0x19e000	user32.dll	C:\Windows\System32\user32.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbab790000	0x2c000	GDI32.dll	C:\Windows\System32\GDI32.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffb64e30000	0x27a000	installservice.dll	c:\windows\system32\installservice.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbaaae0000	0xad000	shcore.dll	C:\Windows\System32\shcore.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbab470000	0xaf000	advapi32.dll	C:\Windows\System32\advapi32.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9610000	0x12000	UMPDC.dll	c:\windows\system32\UMPDC.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba25a0000	0x10a000	WINHTTP.dll	c:\windows\system32\WINHTTP.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba78b0000	0x79b000	windows.storage.dll	C:\Windows\SYSTEM32\windows.storage.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9670000	0x2e000	USERENV.dll	c:\windows\system32\USERENV.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9090000	0x18000	cryptsp.dll	C:\Windows\SYSTEM32\cryptsp.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9140000	0x2d000	Wldp.dll	c:\windows\system32\Wldp.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffb9a8c0000	0x1d000	MPR.dll	c:\windows\system32\MPR.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbab960000	0xa9000	clbcatq.dll	C:\Windows\System32\clbcatq.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba4180000	0x16000	usermgrcli.dll	C:\Windows\SYSTEM32\usermgrcli.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffb92380000	0x58a000	StartTileData.dll	C:\Windows\System32\StartTileData.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbac050000	0x55000	shlwapi.dll	C:\Windows\System32\shlwapi.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba9630000	0x32000	SspiCli.dll	C:\Windows\System32\SspiCli.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba6e10000	0xf2000	CoreMessaging.dll	C:\Windows\System32\CoreMessaging.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffbab520000	0x6b000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba1c20000	0x5b000	Bcp47Langs.dll	C:\Windows\System32\Bcp47Langs.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffb9e090000	0x12000	-	-	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba29e0000	0x54000	usermgrproxy.dll	C:\Windows\System32\usermgrproxy.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba3890000	0x7d0000	OneCoreUAPCommonProxyStub.dll	C:\Windows\System32\OneCoreUAPCommonProxyStub.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba8310000	0x29000	slc.dll	C:\Windows\SYSTEM32\slc.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba82e0000	0x25000	sppc.dll	c:\windows\system32\sppc.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba40d0000	0xa1000	policymanager.dll	C:\Windows\SYSTEM32\policymanager.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffba8860000	0x8a000	msvcp110_win.dll	c:\windows\system32\msvcp110_win.dll	2025-09-28 14:41:48.000000 UTC	Disabled
5916	svchost.exe	0x7ffb8cc80000	0x26000	usoapi.dll	C:\Windows\System32\usoapi.dll	2025-09-28 14:41:48.000000 UTC	Disabled
3360	ShellExperienc	0x7ff6fe7b0000	0x1a3000	ShellExperienceHost.exe	C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbac0f0000	0x1f8000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbaa8d0000	0xbd000	KERNEL32.DLL	C:\Windows\System32\KERNEL32.DLL	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9e50000	0x2f6000	KERNELBASE.dll	C:\Windows\System32\KERNELBASE.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbabb50000	0x354000	combase.dll	C:\Windows\System32\combase.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba98a0000	0x100000	ucrtbase.dll	C:\Windows\System32\ucrtbase.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbab590000	0x126000	RPCRT4.dll	C:\Windows\System32\RPCRT4.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbaaa10000	0xcd000	OLEAUT32.dll	C:\Windows\System32\OLEAUT32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba97d0000	0x9d000	msvcp_win.dll	C:\Windows\System32\msvcp_win.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba8090000	0xf3000	dxgi.dll	C:\Windows\SYSTEM32\dxgi.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbabab0000	0x9e000	msvcrt.dll	C:\Windows\System32\msvcrt.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9870000	0x22000	win32u.dll	C:\Windows\System32\win32u.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1810000	0x6f000	wincorlib.DLL	C:\Windows\SYSTEM32\wincorlib.DLL	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbab790000	0x2c000	gdi32.dll	C:\Windows\System32\gdi32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba99a0000	0x11a000	gdi32full.dll	C:\Windows\System32\gdi32full.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbabeb0000	0x19e000	USER32.dll	C:\Windows\System32\USER32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbaa8a0000	0x30000	IMM32.DLL	C:\Windows\System32\IMM32.DLL	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba76b0000	0x12000	kernel.appcore.dll	C:\Windows\SYSTEM32\kernel.appcore.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9ce0000	0x82000	bcryptPrimitives.dll	C:\Windows\System32\bcryptPrimitives.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba0210000	0x10c0000	Windows.UI.Xaml.dll	C:\Windows\System32\Windows.UI.Xaml.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbaaae0000	0xad000	shcore.dll	C:\Windows\System32\shcore.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbaba10000	0x9c000	sechost.dll	C:\Windows\System32\sechost.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba6e10000	0xf2000	CoreMessaging.dll	C:\Windows\SYSTEM32\CoreMessaging.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbab520000	0x6b000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba88f0000	0x33000	ntmarta.dll	C:\Windows\SYSTEM32\ntmarta.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1c20000	0x5b000	Bcp47Langs.dll	C:\Windows\SYSTEM32\Bcp47Langs.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9ff20000	0x2bc000	iertutil.dll	C:\Windows\SYSTEM32\iertutil.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbab470000	0xaf000	advapi32.dll	C:\Windows\System32\advapi32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba6250000	0x1e3000	dcomp.dll	C:\Windows\SYSTEM32\dcomp.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba46f0000	0x203000	twinapi.appcore.dll	C:\Windows\System32\twinapi.appcore.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba60f0000	0x155000	WinTypes.dll	C:\Windows\System32\WinTypes.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9d050000	0x11000	windows.staterepositorycore.dll	C:\Windows\SYSTEM32\windows.staterepositorycore.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba3890000	0x7d0000	OneCoreUAPCommonProxyStub.dll	C:\Windows\System32\OneCoreUAPCommonProxyStub.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1580000	0x141000	Windows.UI.dll	C:\Windows\System32\Windows.UI.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba4a20000	0xa1000	WindowManagementAPI.dll	C:\Windows\SYSTEM32\WindowManagementAPI.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1480000	0xf9000	TextInputFramework.dll	C:\Windows\SYSTEM32\TextInputFramework.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1320000	0x152000	InputHost.dll	C:\Windows\SYSTEM32\InputHost.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba6960000	0x35b000	CoreUIComponents.dll	C:\Windows\SYSTEM32\CoreUIComponents.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba6440000	0xf6000	PROPSYS.dll	C:\Windows\SYSTEM32\PROPSYS.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba7200000	0x9e000	uxtheme.dll	C:\Windows\system32\uxtheme.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9f2d0000	0x1ed000	urlmon.dll	C:\Windows\SYSTEM32\urlmon.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9f180000	0x28000	srvcli.dll	C:\Windows\SYSTEM32\srvcli.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba8ca0000	0xc000	netutils.dll	C:\Windows\SYSTEM32\netutils.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb82b60000	0x1bf000	QuickActions.dll	C:\Windows\ShellExperiences\QuickActions.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb649e0000	0x44f000	Windows.UI.ActionCenter.dll	C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\Windows.UI.ActionCenter.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb974d0000	0x5e000	QuickActionsDataModel.dll	C:\Windows\SYSTEM32\QuickActionsDataModel.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8d6f0000	0x31000	Windows.UI.Shell.SharedUtilities.dll	C:\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba16d0000	0xf4000	MrmCoreR.dll	C:\Windows\System32\MrmCoreR.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb92aa0000	0x40000	windows.staterepositoryclient.dll	C:\Windows\SYSTEM32\windows.staterepositoryclient.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9700000	0x25000	profapi.dll	C:\Windows\SYSTEM32\profapi.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba12d0000	0x41000	languageoverlayutil.dll	C:\Windows\SYSTEM32\languageoverlayutil.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1bb0000	0x2d000	bcp47mrm.dll	C:\Windows\SYSTEM32\bcp47mrm.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbab030000	0x114000	msctf.dll	C:\Windows\System32\msctf.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba5860000	0x263000	d3d11.dll	C:\Windows\SYSTEM32\d3d11.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8ce60000	0x66000	Windows.Storage.ApplicationData.dll	C:\Windows\System32\Windows.Storage.ApplicationData.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba78b0000	0x79b000	windows.storage.dll	C:\Windows\system32\windows.storage.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9140000	0x2d000	Wldp.dll	C:\Windows\SYSTEM32\Wldp.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbac050000	0x55000	shlwapi.dll	C:\Windows\System32\shlwapi.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba74a0000	0x2a000	RMCLIENT.dll	C:\Windows\SYSTEM32\RMCLIENT.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba2930000	0x2e000	vm3dum64_loader.dll	C:\Windows\SYSTEM32\vm3dum64_loader.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbab7c0000	0x12b000	ole32.dll	C:\Windows\System32\ole32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffbaa150000	0x745000	SHELL32.dll	C:\Windows\System32\SHELL32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba28c0000	0x6d000	vm3dum64_10.dll	C:\Windows\system32\vm3dum64_10.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba2890000	0x27000	WINMM.dll	C:\Windows\SYSTEM32\WINMM.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba2880000	0xa000	VERSION.dll	C:\Windows\SYSTEM32\VERSION.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba29a0000	0x3b000	dxcore.dll	C:\Windows\SYSTEM32\dxcore.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9ac0000	0x4e000	cfgmgr32.dll	C:\Windows\System32\cfgmgr32.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb93c10000	0xa1000	UiaManager.dll	C:\Windows\System32\UiaManager.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba5ad0000	0x5c0000	d2d1.dll	C:\Windows\SYSTEM32\d2d1.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9edf0000	0x27f000	dwrite.dll	C:\Windows\SYSTEM32\dwrite.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9e250000	0xac000	TextShaping.dll	C:\Windows\SYSTEM32\TextShaping.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8edd0000	0x104000	windows.ui.core.textinput.dll	C:\Windows\SYSTEM32\windows.ui.core.textinput.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9fc70000	0x139000	Windows.UI.Immersive.dll	C:\Windows\System32\Windows.UI.Immersive.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb91f70000	0x3e000	DataExchange.dll	C:\Windows\system32\DataExchange.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba90b0000	0xc000	CRYPTBASE.dll	C:\Windows\SYSTEM32\CRYPTBASE.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9ec40000	0x1a6000	Windows.Globalization.dll	C:\Windows\System32\Windows.Globalization.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8ca80000	0x14000	Windows.Globalization.Fontgroups.dll	C:\Windows\System32\Windows.Globalization.Fontgroups.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8ca70000	0xa000	fontgroupsoverride.dll	C:\Windows\SYSTEM32\fontgroupsoverride.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9e300000	0x9d000	directmanipulation.dll	C:\Windows\system32\directmanipulation.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9d70000	0x27000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9670000	0x2e000	USERENV.dll	C:\Windows\SYSTEM32\USERENV.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba84d0000	0x30000	profext.dll	C:\Windows\SYSTEM32\profext.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9e3a0000	0x3dc000	Windows.UI.Xaml.Controls.dll	C:\Windows\SYSTEM32\Windows.UI.Xaml.Controls.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9d880000	0xe9000	Windows.ApplicationModel.dll	C:\Windows\System32\Windows.ApplicationModel.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba32e0000	0x8d000	Windows.Graphics.dll	C:\Windows\System32\Windows.Graphics.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba4530000	0x1b4000	windowscodecs.dll	C:\Windows\system32\windowscodecs.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9d830000	0x43000	wuceffects.dll	C:\Windows\SYSTEM32\wuceffects.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9d780000	0x14000	threadpoolwinrt.dll	C:\Windows\System32\threadpoolwinrt.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb92040000	0x63000	NotificationControllerPS.dll	C:\Windows\System32\NotificationControllerPS.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba96b0000	0x4b000	powrprof.dll	C:\Windows\SYSTEM32\powrprof.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9610000	0x12000	UMPDC.dll	C:\Windows\SYSTEM32\UMPDC.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9630000	0x32000	SspiCli.dll	C:\Windows\SYSTEM32\SspiCli.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb96ec0000	0xc3000	Windows.Web.dll	C:\Windows\System32\Windows.Web.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba8cb0000	0x43000	logoncli.dll	C:\Windows\SYSTEM32\logoncli.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8af20000	0x34d000	msftedit.dll	C:\Windows\SYSTEM32\msftedit.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba1b80000	0x25000	globinputhost.dll	C:\Windows\SYSTEM32\globinputhost.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb96930000	0x182000	audioses.dll	C:\Windows\SYSTEM32\audioses.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba2060000	0x85000	MMDevAPI.DLL	C:\Windows\SYSTEM32\MMDevAPI.DLL	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba9490000	0x33000	DEVOBJ.dll	C:\Windows\SYSTEM32\DEVOBJ.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba5000000	0xa000	AVRT.dll	C:\Windows\SYSTEM32\AVRT.dll	2025-09-28 14:42:16.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba75a0000	0x2f000	dwmapi.dll	C:\Windows\SYSTEM32\dwmapi.dll	2025-09-28 14:42:22.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba4b80000	0x6a000	NInput.dll	C:\Windows\SYSTEM32\NInput.dll	2025-09-28 14:42:22.000000 UTC	Disabled
3360	ShellExperienc	0x7ffba29e0000	0x54000	usermgrproxy.dll	C:\Windows\System32\usermgrproxy.dll	2025-09-28 14:57:07.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9bca0000	0x146000	Windows.StateRepositoryPS.dll	C:\Windows\System32\Windows.StateRepositoryPS.dll	2025-09-28 14:57:07.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb963b0000	0x1d000	Windows.Shell.ServiceHostBuilder.dll	C:\Windows\System32\Windows.Shell.ServiceHostBuilder.dll	2025-09-28 14:57:07.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb92e10000	0x18000	execmodelproxy.dll	C:\Windows\system32\execmodelproxy.dll	2025-09-28 14:57:07.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb65ae0000	0x193000	JumpViewUI.dll	C:\Windows\ShellExperiences\JumpViewUI.dll	2025-09-28 14:59:02.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8c630000	0xdd000	windows.internal.shell.broker.dll	C:\Windows\System32\windows.internal.shell.broker.dll	2025-09-28 14:59:02.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb9daf0000	0x4d6000	WININET.dll	C:\Windows\SYSTEM32\WININET.dll	2025-09-28 14:59:02.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb92380000	0x58a000	StartTileData.dll	C:\Windows\System32\StartTileData.dll	2025-09-28 14:59:02.000000 UTC	Disabled
3360	ShellExperienc	0x7ffb8dfe0000	0xe4000	ShellCommonCommonProxyStub.dll	C:\Windows\System32\ShellCommonCommonProxyStub.dll	2025-09-28 14:59:02.000000 UTC	Disabled
